PROTID	GENEID	18381_Liu_MAC3_C_GFP1_BIO1_S1_C12_1_INT	18382_Liu_MAC3_C_GFP2_BIO1_S1_D1_1_INT	18383_Liu_MAC3_C_GFP3_BIO1_S1_D2_1_INT	18385_Liu_MAC3_C_GFP4_BIO1_S1_D4_1_INT	18386_Liu_MAC3_C_GFP5_BIO1_S1_D5_1_INT	18387_Liu_MAC3_C_GFP6_BIO1_S1_D6_1_INT	18389_Liu_MAC3_C_GFP7_BIO1_S1_D8_1_INT	18390_Liu_MAC3_C_GFP8_BIO1_S1_D9_1_INT	18391_Liu_MAC3_C_GFP9_BIO1_S1_D10_1_INT	18422_Liu_MAC3_C_GFP1_BIO2_S3_A2_1_INT	18423_Liu_MAC3_C_GFP2_BIO2_S3_A3_1_INT	18424_Liu_MAC3_C_GFP3_BIO2_S3_A4_1_INT	18426_Liu_MAC3_C_GFP4_BIO2_S3_A6_1_INT	18427_Liu_MAC3_C_GFP5_BIO2_S3_A7_1_INT	18428_Liu_MAC3_C_GFP6_BIO2_S3_A8_1_INT	18430_Liu_MAC3_C_GFP7_BIO2_S3_A10_1_INT	18431_Liu_MAC3_C_GFP8_BIO2_S3_A11_1_INT	18432_Liu_MAC3_C_GFP9_BIO2_S3_A12_1_INT	18434_Liu_MAC3_C_GFP1_BIO3_S3_B2_1_INT	18435_Liu_MAC3_C_GFP2_BIO3_S3_B3_1_INT	18436_Liu_MAC3_C_GFP3_BIO3_S3_B4_1_INT	18438_Liu_MAC3_C_GFP4_BIO3_S3_B6_1_INT	18439_Liu_MAC3_C_GFP5_BIO3_S3_B7_1_INT	18440_Liu_MAC3_C_GFP6_BIO3_S3_B8_1_INT	18442_Liu_MAC3_C_GFP7_BIO3_S3_B10_1_INT	18443_Liu_MAC3_C_GFP8_BIO3_S3_B11_1_INT	18444_Liu_MAC3_C_GFP9_BIO3_S3_B12_1_INT	18446_Liu_MAC3_C_GFP1_AP1_S3_C2_1_INT	18447_Liu_MAC3_C_GFP2_AP1_S3_C3_1_INT	18448_Liu_MAC3_C_GFP3_AP1_S3_C4_1_INT	18450_Liu_MAC3_C_GFP4_AP1_S3_C6_1_INT	18451_Liu_MAC3_C_GFP5_AP1_S3_C7_1_INT	18452_Liu_MAC3_C_GFP6_AP1_S3_C8_1_INT	18454_Liu_MAC3_C_GFP7_AP1_S3_C10_1_INT	18455_Liu_MAC3_C_GFP8_AP1_S3_C11_1_INT	18456_Liu_MAC3_C_GFP9_AP1_S3_C12_1_INT	18458_Liu_MAC3_C_GFP1_AP2_S3_D2_1_INT	18459_Liu_MAC3_C_GFP2_AP2_S3_D3_1_INT	18460_Liu_MAC3_C_GFP3_AP2_S3_D4_1_INT	18462_Liu_MAC3_C_GFP4_AP2_S3_D6_1_INT	18463_Liu_MAC3_C_GFP5_AP2_S3_D7_1_INT	18464_Liu_MAC3_C_GFP6_AP2_S3_D8_1_INT	18466_Liu_MAC3_C_GFP7_AP2_S3_D10_1_INT	18467_Liu_MAC3_C_GFP8_AP2_S3_D11_1_INT	18468_Liu_MAC3_C_GFP9_AP2_S3_D12_1_INT	18470_Liu_MAC3_C_GFP1_AP3_S3_E2_1_INT	18471_Liu_MAC3_C_GFP2_AP3_S3_E3_1_INT	18472_Liu_MAC3_C_GFP3_AP3_S3_E4_1_INT	18474_Liu_MAC3_C_GFP4_AP3_S3_E6_1_INT	18475_Liu_MAC3_C_GFP5_AP3_S3_E7_1_INT	18476_Liu_MAC3_C_GFP6_AP3_S3_E8_1_INT	18478_Liu_MAC3_C_GFP7_AP3_S3_E10_1_INT	18479_Liu_MAC3_C_GFP8_AP3_S3_E11_1_INT	18480_Liu_MAC3_C_GFP9_AP3_S3_E12_1_INT
Q9BTC0	DIDO1	403988.7	297728.47	482807.47	456223.25	456218.16	462835.25	264372.84	329192.84	360774.62	317890.06	309690.34	373871.34	470106.5	452331.38	401831.16	289568.75	443686.84	401316.22	405901.28	320023.1	442997.34	581889.44	466026.44	344890.25	285580.8	422270.6	419388.75	260709.69	140212.4	127671.64	160316.52	141938.55	118936.53	72652.84	142152.89	159031.27	128093.99	137748.77	121873.65	113434.53	295485.62	241074.19	59562.36	116722.17	122245.07	126461.06	156376.84	116794.82	142536.77	141196.4	69558.17	105200.805	110205.016	122006.25
Q9BTC8	MTA3	492807.88	582449.44	591169.1	833451.25	582280.0	530893.6	487603.22	602297.25	643576.0	536987.4	532690.7	558965.75	869157.56	562511.06	564785.8	466226.72	566790.4	648749.8	508347.9	534372.7	566100.0	836083.3	551890.06	488073.56	484527.22	555425.5	669975.75	396117.06	460114.12	337110.6	556067.8	369132.97	266658.97	298708.94	164767.06	580577.7	434304.06	361384.38	303051.0	463705.44	466154.9	263904.0	304438.62	150540.66	532655.25	357920.56	496060.53	324149.62	425424.94	421174.44	220162.73	303839.1	162528.61	636899.4
Q9BTD8	RBM42	202387.25	294721.06	215612.55	303920.16	299844.34	187561.53	271293.62	351473.6	309768.6	256387.4	333216.84	202525.92	244957.06	300631.1	228813.86	248500.66	332739.88	286501.75	245004.0	314899.72	185797.92	260691.38	292050.25	189445.39	236418.97	322668.1	254538.8	168950.9	179772.33	112176.766	157528.66	203795.7	129065.55	63446.66	94163.734	166788.16	181618.69	182532.6	158295.16	161063.72	182790.05	132557.62	118360.89	91845.414	127894.92	181599.81	180085.9	100672.734	98299.55	187669.16	124634.516	96072.445	86298.13	149672.19
Q9BTE1	DCTN5	13456.757	22948.992	0	12040.852	8072.578	0	23534.197	15006.278	17003.232	0	32230.3	0	0	0	0	26395.26	18404.426	13329.667	7909.736	0	0	6797.832	0	0	20839.518	19940.885	17220.707	24172.787	38961.4	41141.336	24537.6	20533.363	19093.438	23292.54	44817.164	46386.82	48307.785	20717.232	20832.03	23432.477	42567.645	37560.945	44888.242	40524.28	47414.32	47003.43	41889.562	46918.023	49084.414	46939.523	39130.855	43356.22	22216.912	50386.57
Q9BTE3	MCMBP	164052.28	176310.4	105425.26	134500.81	121458.36	110984.86	203576.9	167695.78	191986.19	156680.08	193083.38	75083.88	136553.75	123512.97	81187.92	154031.16	194724.44	191634.56	164427.92	179799.34	105259.75	134707.94	118990.63	137687.2	158272.86	180394.9	205058.02	199794.5	195707.81	147588.1	150082.3	203582.36	66714.01	97326.2	118802.25	204701.69	188820.4	201965.52	169343.53	154789.67	206922.92	166960.5	106692.164	114835.516	180517.06	167040.86	209953.89	160451.38	106233.33	196613.08	94750.53	97788.3	105424.82	126873.31
Q9BTE6	AARSD1	19571.041	20128.934	32609.465	17403.074	10274.56	34118.582	24288.906	20707.4	14193.982	25509.748	23025.984	34306.906	14027.45	32342.398	11082.546	25623.666	23538.586	14278.774	22746.822	21978.111	28900.953	14178.514	35846.086	31729.38	22838.19	22094.588	13339.128	27967.494	21496.729	25087.533	24125.727	21761.621	28762.371	29374.11	54914.727	19831.848	23361.145	22200.791	24883.748	23549.389	23758.125	30352.764	25584.602	55478.242	0	22174.27	21646.623	23843.023	0	23967.166	46693.742	26044.297	57525.062	19902.709
Q9BTE7	DCUN1D5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41625.48	0	0	0	0	9454.276	14457.996	13252.394	16560.87	0	0	15206.179	0	0	12575.522	13350.716	17306.63	14558.183	0	0	15791.468	0	0	13485.511	14800.59	19087.883	13843.676
Q9BTT0	ANP32E	40070.977	0	35413.086	0	46276.094	0	45602.28	3682.4236	0	40427.09	0	38363.523	0	26205.285	34568.625	9418.731	12107.724	8023.001	37367.344	0	0	0	46762.074	32525.719	54796.734	34116.47	11127.508	75096.64	73488.31	67695.086	59517.945	69817.39	55967.492	48865.605	166852.36	59326.55	74454.35	91605.914	53744.14	85451.13	69040.42	38499.09	85029.85	157691.97	22016.633	73916.73	93126.33	14158.504	31632.352	72622.89	52935.684	36165.04	169302.31	61192.91
Q9BTT4	MED10	38249.938	43743.227	38038.082	45877.9	40732.855	39282.35	36978.54	37314.562	37449.582	50576.547	46151.83	40850.2	47667.96	44409.06	40850.484	44794.69	40835.227	40931.03	39702.977	42942.008	35308.04	48105.72	44849.113	36373.766	40901.117	36711.617	38565.684	67127.81	66408.24	68745.31	68735.92	65214.844	32667.785	58407.08	29122.475	60348.383	64509.258	64926.586	64586.438	54064.41	69053.66	50998.22	39908.133	24848.97	66154.62	67928.35	71142.73	67733.84	62759.51	67417.016	38193.902	51627.484	24481.932	60260.54
Q9BTT6	LRRC1	24419.807	20814.965	52363.336	25260.15	26596.902	42920.367	28684.803	21659.43	18153.074	21099.242	18655.738	39056.35	18208.355	22054.355	40357.12	23658.184	18756.943	17399.5	21579.828	20183.816	44160.87	18964.756	21513.064	41700.168	22276.623	19324.14	20893.227	21492.4	18402.572	20363.139	21175.521	20888.44	24182.168	22477.055	28205.047	16362.546	21283.963	19765.326	22453.812	19505.398	21568.193	24294.55	21967.027	27475.252	16163.39	21178.834	17933.713	20583.545	21738.979	21057.316	25048.877	22318.137	30522.764	16799.184
Q9BTU6	PI4K2A	104371.875	22230.205	108199.97	73145.734	106491.42	144343.55	23855.34	46196.47	52508.93	96371.05	23498.932	111361.39	66492.055	102183.41	111479.375	20214.258	25404.688	50185.4	149480.3	20604.785	118948.96	61813.164	96604.87	120273.29	22258.969	27152.436	51947.105	379730.5	330131.6	495223.06	349088.9	270008.9	501932.97	533272.5	501741.97	279762.66	269807.72	305993.3	462855.16	354381.5	250330.55	459793.06	640038.8	505226.9	303748.7	170004.92	212915.03	515973.3	341649.72	340611.8	563303.3	516635.6	496774.88	277753.22
Q9BTV4	TMEM43	138820.9	148656.69	118401.945	96954.28	123642.17	122100.414	164523.47	106610.24	108392.82	144838.19	140761.92	117575.836	81978.58	112030.33	109490.125	162150.28	127402.56	94164.34	137636.6	131341.9	106978.58	92579.75	106089.01	116866.56	171428.08	131487.72	118031.86	209110.47	200890.06	199102.72	182274.22	183130.83	265500.9	224819.44	232226.62	179518.02	213871.0	186741.61	239704.06	192798.19	193215.56	231238.44	233747.4	241695.97	189408.86	189651.08	178969.7	239458.2	192489.4	196176.42	217677.53	211457.67	281711.3	183227.56
Q9BTW9	TBCD	251790.92	343328.0	309831.06	427853.84	257596.23	248344.44	347974.9	381989.25	468687.06	292490.47	372523.53	310121.8	411158.03	267500.72	280061.78	411344.16	355404.53	388856.84	307599.5	475941.12	299771.1	380479.78	287407.44	257573.11	392508.4	379757.03	496866.9	427501.88	486969.9	341348.53	463208.8	329881.6	432485.72	329097.38	380318.6	429986.38	342512.8	453726.56	387641.3	334596.34	363394.9	306776.1	359915.75	345975.66	522384.06	387537.12	429546.7	278414.28	442302.94	351968.06	299732.03	319544.22	357632.62	538224.25
Q9BTX1	NDC1	17632.262	0	0	13222.084	0	0	15293.919	13879.336	10664.7295	16955.766	14315.551	0	14903.436	0	0	19190.934	13685.291	10577.406	14924.195	36204.1	0	14212.851	0	0	35778.88	14142.0205	9925.463	39543.348	42749.777	50897.094	50499.137	0	0	56218.316	56718.656	0	47116.465	50540.477	0	65429.57	33578.5	0	16344.025	57594.86	39949.01	0	46509.766	49000.383	111074.07	79323.47	110720.46	22012.281	52253.918	69228.09
Q9BTX7	TTPAL	230786.0	183944.05	307475.25	283464.12	317148.3	260466.1	125310.05	108141.38	182017.55	228098.67	110734.45	347334.88	276457.44	270507.22	303318.8	83949.28	97315.56	247261.25	223096.2	211008.4	343661.94	250074.86	261829.72	309576.4	99036.8	99445.125	184249.39	0	0	0	0	0	0	25338.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25521.084	0	0	0	0	0
Q9BTY2	FUCA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11207.441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BTY7	HGH1	15291.245	0	16097.5	0	10697.119	14664.865	0	0	0	0	0	25901.578	0	13630.641	22598.506	0	0	0	0	0	20788.82	0	0	14260.718	0	0	0	47193.65	16751.771	42746.6	16814.623	0	34476.04	27258.117	25198.443	16426.717	43032.83	48624.223	31125.547	0	42754.625	35284.883	27690.648	27502.373	16979.879	48535.8	17170.398	29413.725	25571.568	32729.121	32468.633	31689.268	27047.602	18037.002
Q9BU23	LMF2	11992.967	30078.025	13868.726	14650.067	17168.762	25062.025	18176.422	29480.566	22913.348	20971.541	14474.005	24373.562	17712.863	7257.7964	26860.656	28747.654	34169.6	20200.543	10858.007	14248.493	11721.18	13127.675	10559.789	25148.293	18439.867	28232.11	20069.865	22579.105	18838.973	20377.127	25631.92	23033.889	23354.277	28550.598	29462.309	27969.379	26170.55	20183.627	21406.396	26378.799	20689.182	28508.945	27929.316	26102.74	25000.582	20740.836	18137.498	22476.08	24181.574	20895.002	28632.818	27674.9	22466.037	26267.781
Q9BU61	NDUFAF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23708.305	0	0	0	0	0	0	23570.943	0	22812.24	0	0	0	15445.242	0	0	20307.43	0	24898.586	0
Q9BU76	MMTAG2	62013.527	34758.887	67424.11	60592.965	65156.46	69735.92	38875.746	34794.023	26816.584	42091.332	37519.812	51930.81	61585.75	69811.625	55833.39	30598.215	38068.117	22397.584	63209.195	36090.723	71030.734	66705.29	66781.06	88706.35	38276.93	37647.797	27808.707	226526.0	67810.45	61567.344	150216.53	63121.727	23700.238	37773.65	24636.135	176914.52	64117.742	35107.445	31481.395	76656.336	95808.805	31509.504	31437.672	15916.751	198648.1	107308.38	107988.69	36259.41	82600.57	53256.812	32411.871	59920.85	20927.191	180599.22
Q9BU89	DOHH	155090.36	146549.22	15233.157	0	139214.8	16449.885	34631.992	10910.512	21882.625	56509.14	26587.96	13611.145	196195.61	73496.086	50077.844	169455.52	9401.815	25990.445	31435.217	30049.324	11227.224	151339.9	26717.613	39241.164	239850.6	8045.37	24590.531	53803.285	103529.43	105126.2	92143.61	91777.12	99246.34	84726.54	117594.97	103622.06	80942.97	100081.37	114804.66	66849.08	100304.484	90808.33	105810.69	83830.84	0	125532.53	57215.895	109145.91	76711.3	89274.88	108173.24	84645.78	54757.773	25454.746
Q9BUE0	MED18	34547.266	63910.62	37789.863	65853.266	35750.688	44289.56	52900.906	67356.54	19893.455	0	51951.438	40318.305	62986.406	47084.676	45145.48	17396.275	61491.523	47210.79	34383.05	56803.14	37911.383	18583.025	39196.066	41354.92	57215.977	69524.43	51075.938	38493.62	41211.797	45891.363	46669.906	44773.098	41344.11	45126.957	34500.5	35584.496	39767.242	40706.32	45507.664	38977.438	48429.477	44082.2	39402.797	33227.707	30425.238	41186.133	43224.676	45752.984	40832.723	46622.598	44251.754	42769.363	35577.574	26634.297
Q9BUF5	TUBB6	358810.25	309439.66	296104.22	216337.19	300363.25	204636.72	451633.1	389397.75	423252.22	440409.8	325630.12	319746.62	315133.8	235775.98	267525.38	504245.34	408107.16	464724.88	404810.22	759806.3	265063.12	188485.81	287016.34	251120.83	434347.3	414423.94	406983.28	546041.8	499889.34	505688.8	552479.44	676143.44	534311.44	615037.4	555751.4	716796.25	633528.94	532566.94	713378.56	672338.0	662985.9	873256.5	716139.44	565714.7	689020.75	543702.44	708695.9	559733.7	558679.8	577814.3	589096.3	717297.0	564999.0	563397.6
Q9BUH6	PAXX	0	256734.92	0	0	0	0	312475.47	220014.97	145432.34	320050.53	216530.14	0	0	0	0	233123.67	203916.23	178498.47	0	220556.05	0	0	0	0	300761.3	198897.4	152584.31	0	0	0	0	0	0	0	23838.414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44572.33	28018.953	0	0
Q9BUI4	POLR3C	241143.0	233089.5	251230.88	342305.38	280468.72	198218.72	209165.23	286783.7	298331.44	214524.17	257553.45	242797.55	365060.56	259412.89	223884.73	196810.45	287783.38	302974.97	254477.02	260009.56	250338.6	321764.75	251411.25	203166.1	209948.27	264957.94	321972.97	109521.07	93381.64	124119.625	91799.336	145945.48	116683.26	110534.88	110248.56	84694.234	110987.08	101501.74	122364.58	118644.89	127708.88	100872.92	116123.7	94355.16	91416.56	119069.52	126318.44	119380.19	111488.64	118522.664	106424.016	124852.11	103241.88	85894.63
Q9BUJ2	HNRNPUL1	495641.38	503414.97	520218.28	585066.3	501371.62	547115.56	545970.3	606118.6	670052.2	518295.78	573682.6	507644.22	546814.56	533930.7	494179.56	571451.75	687989.7	655564.4	534315.0	563023.06	498276.72	495225.53	485128.75	450267.72	548232.6	694805.94	684397.7	545124.75	624591.8	602446.0	578246.4	596396.75	557676.6	587188.06	631474.75	635912.4	544076.25	793621.3	567956.56	567945.75	621722.6	524010.78	657053.9	611701.06	649482.4	559172.6	691680.6	600669.94	515849.25	576876.7	580058.75	626939.8	605528.25	642666.0
Q9BUK6	MSTO1	9947.578	0	11459.25	12514.979	12259.077	13962.686	0	0	10137.203	12397.268	0	12955.228	12121.299	13239.828	16035.612	0	0	0	13132.337	0	12658.613	5199.0337	13496.253	15788.585	0	0	0	0	11618.03	0	12799.77	13989.991	0	0	0	0	0	10308.182	0	14023.469	0	11142.501	0	0	15752.91	12367.722	0	11365.603	11978.909	13752.617	0	0	0	14359.111
Q9BUL5	PHF23	182383.1	190053.47	170349.78	230829.83	199008.19	196331.98	185413.77	202073.92	201040.7	195795.9	213322.28	212781.7	240424.03	210117.61	192125.03	140660.8	191892.03	230008.64	179763.72	204060.69	188504.48	193078.2	226498.53	192853.78	186826.14	182901.5	206243.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BUL8	PDCD10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46724.605	68343.97	69702.25	35439.676	55632.594	80259.55	71334.92	81435.48	38325.586	87199.2	89056.67	44537.824	64695.76	66376.27	70545.734	76481.914	90669.49	71602.34	88595.76	64181.297	79925.92	72876.31	67875.43	76315.32	80711.984	85711.09	47980.82
Q9BUN8	DERL1	17576.668	21265.312	0	21472.104	17649.73	0	23345.89	0	26361.145	12092.382	20126.568	0	22809.28	0	0	26114.865	24554.69	30782.916	12945.838	21743.312	0	16726.465	0	0	21455.018	24210.977	29918.729	0	0	0	0	0	13382.824	0	0	0	0	0	0	19295.303	0	14954.165	0	0	0	0	0	0	0	0	15067.631	0	0	18937.38
Q9BUP0	EFHD1	65695.86	61339.266	67029.625	36831.31	52724.203	67486.375	61074.438	53060.473	22327.674	52885.242	63468.805	46887.12	28146.465	44557.68	75127.2	55638.566	37539.027	32213.547	51731.05	63140.18	43778.72	30392.16	48521.508	67089.086	49579.402	34765.574	23759.758	144017.6	119652.625	164009.48	222001.06	128271.85	156581.78	172330.94	149251.03	219972.58	151165.05	121287.83	150864.05	216799.27	142057.48	183380.27	145043.58	138559.17	189521.56	188897.64	149522.56	152451.31	214075.39	154382.06	180578.7	174420.17	137879.22	216096.33
Q9BUQ8	DDX23	160029.95	158049.92	213249.72	193300.75	181960.86	226899.58	140553.3	181894.1	239424.31	159922.22	193080.55	179249.38	187844.89	214257.48	212004.34	183882.95	224663.05	283219.6	158743.08	181286.75	196040.28	194698.92	223562.39	247357.58	191125.23	246783.89	319833.47	135091.95	136839.78	137862.97	111359.016	153889.36	108075.92	63109.53	187848.12	173227.34	131134.53	175272.52	133440.7	180723.38	103448.09	164331.06	109690.53	146591.72	236548.23	151387.97	128739.34	174976.2	155588.23	159732.45	138597.69	113501.32	140944.97	218473.42
Q9BUR4	WRAP53	0	0	9974.2705	0	9026.243	8372.828	0	13856.43	20947.41	0	0	9087.676	0	0	7769.4507	0	13179.832	21737.379	0	0	6210.032	0	5942.289	0	0	9754.612	16985.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BUT1	BDH2	7436.4033	6334.419	0	0	8196.501	0	7780.775	0	5211.707	8227.252	8925.607	0	7893.2705	6725.593	0	7535.107	7920.026	0	7333.528	9023.343	0	0	7878.964	0	8599.964	9573.499	5904.514	0	6729.4146	5914.9927	6138.8403	7431.733	0	0	0	0	6037.947	7389.1055	5809.1685	0	0	0	0	0	0	0	7694.9404	5799.8438	0	6405.189	0	0	0	0
Q9BUT9	MCRIP2	13285.189	17050.807	13669.839	16863.621	0	16368.671	12856.487	10897.676	10885.706	0	0	10235.682	0	0	0	10714.13	8805.35	10315.804	0	0	14051.841	0	0	14235.176	12183.531	10319.169	10711.713	13888.507	17239.799	39425.17	16817.16	9866.255	40130.71	42334.957	37686.547	16328.859	14162.454	16293.762	40997.484	16377.063	14852.382	37745.016	15644.188	36192.83	16118.238	0	13395.473	15544.189	16754.62	14543.052	38109.67	40662.508	24883.945	20732.146
Q9BUZ4	TRAF4	0	21668.191	0	4877.46	0	0	14632.42	18923.428	7679.2095	18836.984	16442.258	0	2435.1267	3605.144	0	26622.959	21764.957	9771.6875	18253.16	8591.856	0	0	0	0	26642.18	19767.82	16175.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17539.932	0	0	0	0	0	0	0	0	16901.97	0
Q9BV19	C1orf50	8466.984	13192.451	0	11401.102	0	0	13751.983	11703.367	0	15121.471	13453.442	0	11857.626	0	0	26378.807	13699.29	9407.952	10972.918	12595.105	0	11099.571	7070.9414	0	15044.272	12178.076	9905.58	9005.543	7908.2153	8118.2227	0	7272.25	0	0	0	0	11063.207	9655.256	0	0	7078.732	12160.165	0	0	0	10343.732	0	9564.105	0	0	0	0	0	0
Q9BV20	MRI1	25170.19	29895.059	25825.95	10733.978	30664.516	21652.39	34672.16	36086.855	40237.92	32208.326	6719.7036	23254.45	33330.023	22724.04	24474.219	41772.266	11175.632	34595.023	28006.82	27437.314	23136.52	31566.293	29612.463	21506.4	42849.555	10852.843	30811.023	22059.252	40710.516	20615.916	20590.416	16945.502	18720.666	22393.73	52757.18	36720.195	21367.164	43189.785	21063.81	20953.795	36709.555	52834.523	20642.365	52546.316	50978.418	22367.465	48701.152	20551.492	20784.666	19677.658	22816.152	24724.174	52834.266	51372.633
Q9BV38	WDR18	609915.7	340216.62	416428.3	514138.25	514510.6	149165.22	863957.9	133677.42	112943.64	666247.56	104285.195	1120951.6	374436.62	634852.56	687626.56	536684.5	428885.72	117913.72	360818.8	456157.4	260149.44	324707.2	343444.25	658535.06	427625.38	384719.47	94847.27	157372.38	228102.28	251537.27	156433.02	163831.73	175645.67	175002.9	231149.75	277132.84	214240.47	187274.47	272848.88	145061.47	205167.69	184553.83	242158.34	232199.02	308727.28	185211.56	260999.05	189072.42	232904.06	189419.48	181453.02	188388.28	227751.27	218224.98
Q9BV40	VAMP8	34302.953	32574.184	32174.41	47666.863	31927.857	28166.666	31742.646	36791.773	30663.623	32809.65	32208.447	28961.22	46554.94	29962.818	25873.17	35103.95	35194.74	32202.19	32165.578	32560.844	30668.742	46464.832	27530.549	29105.32	38128.062	36729.05	34201.2	25422.229	26386.43	24616.203	34221.46	20068.809	32777.215	31269.996	40175.055	35256.957	28062.348	24138.154	22067.08	28546.123	0	28429.062	35057.188	37462.336	32590.283	25968.156	0	28749.822	29677.945	0	29386.586	29146.398	35868.93	31193.996
Q9BV44	THUMPD3	33767.516	27536.01	32963.77	14871.228	24568.15	35465.07	50849.664	55584.02	53344.957	32954.754	61153.375	26214.38	30070.305	49809.273	26895.424	67362.83	53313.816	51124.28	47521.46	62873.832	29123.193	37157.695	29331.637	35296.094	51726.93	85736.234	81758.52	90336.01	21197.69	15971.797	83477.84	22960.783	25537.625	0	47070.13	89831.27	27792.738	19354.426	15635.215	99196.51	71585.375	19427.52	25898.637	45360.004	81224.45	80155.31	80262.72	11465.005	106882.31	72104.49	43487.836	65272.883	44781.18	106165.41
Q9BV57	ADI1	21825.498	21681.805	24390.145	0	0	22620.229	0	0	0	21439.895	0	18660.26	0	22461.627	19291.342	0	0	0	30155.055	0	26347.555	0	30502.098	19724.96	0	0	0	0	0	0	0	0	9656.471	0	57265.297	0	0	0	0	0	0	0	22456.38	34647.83	0	0	0	0	0	0	16543.951	16247.444	65000.652	0
Q9BV73	CEP250	219382.17	289021.25	271693.9	270899.3	226994.72	227523.89	330974.34	263436.44	305775.94	235568.66	234627.62	206579.42	323748.44	210216.9	201062.19	184307.06	194853.84	337468.2	266019.03	208269.81	205974.2	224549.62	187609.58	249050.48	210081.38	339732.2	326882.5	33987.613	29547.39	31338.666	29245.713	39205.93	76964.5	59883.52	0	36485.81	33294.97	29837.277	40503.305	31220.486	31896.893	63253.406	71835.875	0	25160.637	31122.66	28898.12	50405.867	25545.494	33712.17	62682.516	65194.344	21614.146	24988.521
Q9BV86	NTMT1	0	0	0	0	25070.043	14211.572	0	0	0	0	0	40553.19	0	25767.564	32182.41	0	0	0	0	0	9742.171	0	23182.111	30322.82	0	0	0	39325.69	38228.56	38080.06	39927.402	74095.36	34828.703	33673.72	41996.605	86988.78	78001.83	22328.451	34095.875	91367.66	23753.803	53281.02	37615.34	54607.51	62121.984	69132.34	67214.125	22244.736	93301.125	60725.43	72979.28	38471.72	48665.57	96470.06
Q9BVA0	KATNB1	13444.828	0	23101.936	0	22276.36	16097.6045	11865.79	16358.161	0	0	9590.69	30153.254	0	0	26509.09	17007.223	17602.18	0	0	9713.247	21874.656	0	21996.664	10894.53	18067.838	0	21624.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BVA1	TUBB2B	955501.0	1095247.9	976348.25	885001.44	573663.5	490577.53	1343966.6	1073031.8	1220709.5	1448847.8	1625211.8	913908.6	860053.25	1053906.1	773503.56	1283934.4	1260286.5	1557701.9	920220.06	1044034.9	788618.0	771824.6	711499.5	677675.0	1277497.4	1136285.9	1141272.5	1198994.4	1207328.1	1169700.2	1124360.4	1125924.9	1018665.6	1298898.0	1006884.75	1189225.6	1161455.1	1209119.0	1182917.0	1071123.1	1110462.4	1145847.4	1217090.4	965270.75	1044852.5	1232861.5	1278335.0	1179878.0	1168397.5	1260673.2	1106192.6	1141100.2	989669.44	1054757.6
Q9BVC4	MLST8	15134.813	14725.735	14838.394	15756.465	13230.871	14125.406	17854.68	15796.556	13014.077	17063.428	17702.59	15300.649	16865.893	14875.392	12600.956	21368.902	17042.348	14755.598	15691.338	17338.31	14855.345	17549.908	14530.422	0	21312.16	16751.379	14078.137	22293.115	18314.816	19250.238	19476.094	21040.854	17112.672	21367.63	19581.938	20788.086	21461.549	20693.674	19384.365	21377.703	21676.615	21927.846	20938.389	33885.758	46071.48	22453.469	41172.047	19689.148	19947.38	23071.035	20537.557	20343.416	21348.38	44352.54
Q9BVC5	C2orf49	32851.27	0	34437.9	29178.242	31816.518	37608.42	0	0	57412.86	19670.285	0	37751.906	19191.707	38555.715	35428.234	0	20134.576	53135.406	22277.072	15371.168	34340.715	18471.148	37653.18	0	33809.45	19952.197	70983.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BVG4	PBDC1	75496.53	62786.816	67070.67	35084.555	58891.184	101680.39	254414.7	278997.3	59151.664	85288.49	79929.98	85083.91	62651.086	86408.15	66531.76	281386.84	90044.4	62215.242	80635.266	97137.22	67053.695	74552.13	79436.07	100504.51	220714.52	63444.83	74108.06	261415.3	240252.23	203803.9	207862.12	263537.72	149968.36	173149.38	133580.81	213018.66	263356.75	228205.5	205430.11	249407.56	312274.16	183698.1	180803.4	131606.11	211832.2	283595.84	275962.44	205033.23	227090.38	299904.28	129758.2	175942.53	123301.07	204549.12
