PROTID	GENEID	cGFP_C1_6h_BioID_1_INT	cGFP_C1_6h_BioID_2_INT	cGFP_C1_6h_BioID_3_INT	cGFP_C2_6h_BioID_1_INT	cGFP_C2_6h_BioID_2_INT	cGFP_C2_6h_BioID_3_INT	cGFP_C3_6h_BioID_1_INT	cGFP_C3_6h_BioID_2_INT	cGFP_C3_6h_BioID_3_INT	cGFP_C4_6h_BioID_1_INT	cGFP_C4_6h_BioID_2_INT	cGFP_C4_6h_BioID_3_INT	cGFP_C5_6h_BioID_1_INT	cGFP_C5_6h_BioID_2_INT	cGFP_C5_6h_BioID_3_INT	cGFP_N1_6h_BioID_1_INT	cGFP_N1_6h_BioID_2_INT	cGFP_N1_6h_BioID_3_INT	cGFP_N2_6h_BioID_1_INT	cGFP_N2_6h_BioID_2_INT	cGFP_N2_6h_BioID_3_INT	cGFP_N3_6h_BioID_1_INT	cGFP_N3_6h_BioID_2_INT	cGFP_N3_6h_BioID_3_INT	cGFP_N4_6h_BioID_1_INT	cGFP_N4_6h_BioID_2_INT	cGFP_N4_6h_BioID_3_INT
na	na	cGFP_C1_6h_BioID	cGFP_C1_6h_BioID	cGFP_C1_6h_BioID	cGFP_C2_6h_BioID	cGFP_C2_6h_BioID	cGFP_C2_6h_BioID	cGFP_C3_6h_BioID	cGFP_C3_6h_BioID	cGFP_C3_6h_BioID	cGFP_C4_6h_BioID	cGFP_C4_6h_BioID	cGFP_C4_6h_BioID	cGFP_C5_6h_BioID	cGFP_C5_6h_BioID	cGFP_C5_6h_BioID	cGFP_N1_6h_BioID	cGFP_N1_6h_BioID	cGFP_N1_6h_BioID	cGFP_N2_6h_BioID	cGFP_N2_6h_BioID	cGFP_N2_6h_BioID	cGFP_N3_6h_BioID	cGFP_N3_6h_BioID	cGFP_N3_6h_BioID	cGFP_N4_6h_BioID	cGFP_N4_6h_BioID	cGFP_N4_6h_BioID
O75915	ARL6IP5	0	15720.715	16826.514	14904.804	14233.171	20556.717	23290.379	18403.055	21646.701	13931.789	0	14684.528	0	0	0	0	9979.174	13719.168	19643.275	20271.975	20871.404	20328.803	19339.45	34763.207	37129.535	34937.914	21728.402
O75925	PIAS1	91101.53	116292.08	124313.54	187139.38	203521.89	79756.16	154117.03	61937.625	136562.73	74042.305	75016.625	41277.523	42528.664	34027.145	34838.22	117846.12	109082.375	96839.914	104936.23	99856.49	80690.6	34404.52	47733.516	50860.82	38298.27	45859.742	36058.016
O75928	PIAS2	37989.934	68081.6	71583.93	115174.875	112968.89	63973.664	86784.18	49753.33	93708.69	15741.332	17162.387	17285.674	13580.986	14216.528	14316.256	15508.73	63042.637	59409.777	13529.919	16420.213	45212.734	0	0	8980.963	0	9395.467	0
O75934	BCAS2	185235.78	179171.73	185871.88	341806.38	356310.4	160026.73	272809.97	177748.4	244877.5	133824.16	159271.06	148689.06	128235.7	127008.62	137590.78	265338.25	283538.88	237106.55	293718.56	296448.56	337748.22	246855.0	265108.0	210012.84	241723.7	207304.05	197333.97
O75935	DCTN3	32054.023	32164.594	30421.654	19612.377	0	29323.781	15209.891	26478.953	22049.312	38314.594	40436.68	46273.36	40986.562	40639.96	41393.387	17083.809	14550.78	20037.111	20847.508	16348.609	24904.252	57506.457	43017.266	31875.014	26916.777	27749.092	53850.957
O75937	DNAJC8	143723.45	162898.27	139824.78	271289.2	255502.9	153718.05	205119.64	144483.6	204993.84	117006.7	100312.234	96894.79	94359.516	64702.516	84099.66	88654.555	66561.02	68532.56	114328.56	96103.8	107643.625	83862.84	66513.43	70285.64	115986.29	69446.62	87600.445
O75940	SMNDC1	43972.625	34803.035	47807.535	65069.11	82099.43	60622.258	88549.836	28237.848	96613.67	15260.969	15526.538	11694.855	13305.011	12035.444	11815.179	44969.406	0	14358.407	74428.54	53623.668	50417.734	10242.6875	0	38472.67	59326.773	9272.431	19332.543
O75947	ATP5PD	29607.406	28831.947	50641.03	54819.47	28486.82	26174.504	53658.836	53649.598	52542.773	51266.75	125747.95	41705.434	31166.457	30335.133	51096.758	477769.7	343679.1	424877.62	504655.66	458166.22	474832.7	330732.4	210044.73	728943.4	615362.94	708470.5	511380.97
O75955	FLOT1	13125.615	14713.081	0	11844.1045	0	15923.067	15236.964	17053.479	13835.035	0	0	0	0	0	0	79115.31	30568.793	46930.29	95389.77	110197.78	117944.28	45796.594	80014.68	49222.223	51682.34	40828.883	66830.805
O75962	TRIO	59564.258	62040.508	25122.957	6631.15	0	46344.46	30620.047	36992.01	44939.3	47490.016	67691.67	49181.426	46775.168	52992.508	45785.91	10635.536	12235.941	0	0	0	0	0	5997.5674	0	8101.0176	0	0
O75964	ATP5MG	34912.855	37153.54	36639.652	41218.68	41476.992	42288.9	41763.46	44983.96	44383.113	23266.578	56371.96	16874.236	39052.688	21803.748	42175.758	136330.92	68701.58	99633.63	111055.33	108603.125	116806.64	107663.09	105888.125	188168.05	196524.72	203649.05	127577.5
O75970	MPDZ	163145.33	120498.96	115801.25	81339.88	91142.38	211320.45	102987.086	419887.34	114335.72	418195.3	94099.45	78626.66	166694.22	116370.73	609387.94	219231.98	102092.78	216732.66	180177.2	196480.98	193638.3	130684.4	150313.08	69884.67	57615.914	71331.27	103250.1
O75976	CPD	55907.574	55898.598	63482.703	15350.623	22451.227	65964.81	35055.094	75248.516	34706.7	43428.348	55618.492	44664.555	41241.125	41539.223	41921.812	56018.938	32840.203	59389.17	55870.05	49669.6	44181.89	71312.805	57654.125	123343.016	99262.64	105326.36	29962.443
O76003	GLRX3	75794.2	104857.77	95731.66	175013.72	198317.5	126776.13	184251.06	105376.086	181293.31	115907.57	127889.66	116204.41	145281.9	135669.38	117904.086	184276.12	123104.64	128828.32	259602.64	226949.83	211641.08	261001.78	214909.61	230416.17	302255.56	196470.92	234131.62
O76021	RSL1D1	170278.97	181079.67	194991.0	382729.8	406248.66	167737.97	308723.72	160881.03	331719.7	185032.95	265218.88	229337.3	159363.11	161748.58	166993.58	697562.44	817876.3	784894.6	1185796.9	1159146.8	1154509.9	1311481.0	1290948.0	1051683.1	997529.06	822137.8	1161558.1
O76031	CLPX	0	13139.374	0	0	0	0	0	13824.117	0	26840.17	32441.941	29787.043	28570.047	23727.234	26453.082	71329.47	45690.633	91821.73	234017.38	216597.61	196450.62	293160.88	248148.39	260778.72	206608.25	281946.75	272046.75
O76071	CIAO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6862.925	0	0	20024.564	0	0	0	0	0	78007.62	85685.875	0
O76074	PDE5A	82323.51	93950.67	97814.35	38721.867	43364.09	103982.35	60034.695	79850.18	41338.25	94467.77	66971.36	77826.375	86289.05	109459.6	106552.98	20082.467	20654.928	20115.697	37248.484	27436.89	35093.207	0	0	0	0	19673.922	0
O76075	DFFB	31624.605	28836.402	28873.746	36792.22	36165.617	26328.562	28322.605	13702.884	28854.766	24582.457	32294.645	27239.68	29118.938	10529.804	10140.303	0	0	0	0	0	0	0	0	0	0	0	0
O76080	ZFAND5	29013.41	27171.512	25325.979	24773.508	24244.564	28986.055	25509.172	30028.033	20628.867	26232.938	23140.3	21295.96	0	0	20300.93	0	0	0	0	0	0	0	0	0	0	0	0
O76094	SRP72	394723.75	280300.22	312573.6	213145.14	258898.19	272676.4	298747.5	287008.56	246057.22	358352.75	335387.6	309375.7	382861.38	408975.9	414983.56	642964.4	609145.94	574064.3	713967.75	606244.3	699126.06	975882.06	1009301.2	1006055.94	979731.75	1044590.25	1093517.8
O77727	KRT15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12708.318	0	0	0	0	0	0	0
O94760	DDAH1	14398.012	14991.382	16071.304	6290.4365	0	18117.018	21776.758	14693.123	21669.7	15391.097	91939.47	66952.52	39883.734	16723.312	37857.15	7095.384	0	4310.1562	0	0	0	0	14052.49	0	15472.327	0	21467.324
O94762	RECQL5	27895.262	39876.875	26743.012	87013.86	139072.89	18884.006	97954.445	20593.434	72991.15	0	4160.9214	20256.793	0	10450.718	12659.258	0	6990.2393	0	0	0	0	0	0	0	0	0	0
O94763	URI1	464455.47	439360.84	436179.75	317958.03	365916.6	487138.88	445955.56	438405.03	438511.44	682170.0	542670.2	672160.94	625619.2	589184.94	653044.9	1602392.4	1584496.9	1825888.5	2030447.9	2209079.0	2247859.0	2002712.4	2241199.5	1995546.5	2018772.4	2237626.2	2429122.8
O94776	MTA2	1365744.0	1170955.9	1129214.0	2125260.8	2223055.5	1533773.2	1835533.1	1645959.9	1915556.8	2067146.0	1768214.6	1962590.1	1772266.2	1674270.0	1610557.9	1650855.2	1703494.4	1729101.9	2344327.5	2126178.8	2157604.2	1799585.6	1736450.0	1585412.8	1389152.9	1482753.2	1616024.2
O94782	USP1	37238.81	35892.0	30564.043	35021.047	29453.277	28875.48	28007.432	34600.004	26818.79	34232.06	0	37850.074	0	29728.08	46291.336	25963.227	46008.715	42592.13	76114.016	87294.48	129164.164	26373.635	19753.168	64416.62	30952.066	27046.643	47724.99
O94788	ALDH1A2	411915.78	385938.9	415608.78	162718.53	210489.5	430040.84	329102.28	349990.34	330850.78	581421.7	392183.28	541108.44	625369.56	624611.6	681668.0	339669.34	346187.28	386148.56	491729.25	416039.1	436931.12	429347.25	456198.72	416191.38	505119.03	509344.38	505708.97
O94804	STK10	340123.56	395987.84	371658.8	102006.87	126325.55	755377.4	486974.78	636012.3	410148.0	222605.77	149365.4	235419.31	241984.19	262473.4	225397.0	39601.754	58725.105	68441.055	51599.83	33842.023	35739.94	28626.125	49276.008	46598.65	0	37704.01	36826.43
O94806	PRKD3	121897.14	107783.49	108063.41	48422.61	85135.36	104482.24	98463.81	102786.29	91023.47	85787.82	76446.89	130734.04	112369.63	95569.625	100337.125	0	1191.6215	0	0	0	0	0	0	0	0	0	0
O94813	SLIT2	0	0	0	0	0	0	0	0	0	0	5266.7373	0	0	0	0	0	0	0	27567.236	0	34451.59	9590.779	1101.9666	10477.815	0	2259.7258	0
O94817	ATG12	0	0	9558.45	0	0	8449.609	0	8724.856	0	0	0	13320.67	18076.445	17515.7	13512.888	15389.744	16271.35	15195.826	0	11942.659	9947.229	8306.545	11209.175	0	11473.117	11732.969	7645.3384
O94818	NOL4	0	0	0	8039.35	9901.778	0	0	0	6324.7534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8734.036	0	0	0
O94822	LTN1	41036.87	71839.82	20885.092	23147.97	22587.363	18005.549	58309.67	45608.914	39932.438	16960.1	28858.822	33688.22	35203.72	35677.387	32555.176	102121.39	35650.19	95427.13	59719.285	96321.48	32216.371	50827.477	25742.43	31588.027	44191.656	53043.25	37418.008
O94826	TOMM70	0	14999.881	11488.732	0	0	16506.787	11323.2295	15411.194	10234.495	15694.08	55989.35	10086.918	10683.394	28323.465	32900.05	61479.13	20684.305	28018.209	6413.736	12452.8125	27425.938	15319.564	11904.8545	210806.36	160010.69	306195.97	97709.21
O94830	DDHD2	343432.84	309482.12	299933.12	337314.16	335232.1	353859.62	345562.72	310586.8	318460.3	286245.75	373163.9	393247.44	367413.53	410628.12	373022.12	212040.34	203342.55	199450.95	158577.73	174650.06	171321.19	149577.1	146453.11	111130.66	180406.44	233755.94	171454.9
O94832	MYO1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22045.645	8958.579	0	0	0	0	0	0	0	0	0	0
O94842	TOX4	157072.19	208475.56	175912.38	430016.6	437481.25	184888.1	262787.53	177215.67	217338.4	173722.2	101863.7	199014.25	146411.31	85369.18	146411.5	491987.84	497607.47	558495.5	852057.2	855014.5	903512.5	541469.2	578077.75	548280.56	439692.06	508818.0	608517.8
O94854	MACF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16692.572	0	0	0	0	0	0	0	0
O94855	SEC24D	0	29719.918	14777.645	0	0	0	0	0	10880.233	13546.829	32588.281	0	12633.199	0	0	0	8734.948	0	0	0	0	0	0	0	0	0	0
O94864	SUPT7L	17723.203	30660.61	19434.611	77577.42	75694.695	37086.676	47437.227	19395.666	58273.082	0	0	0	0	0	0	35234.25	53654.42	56363.652	73279.08	77437.56	79811.72	71582.17	0	22247.621	7780.67	9721.836	9840.224
O94868	FCHSD2	89726.02	101702.43	99721.74	36368.344	67451.234	91739.92	50970.844	99072.92	70999.56	69436.195	62520.594	68813.94	70696.05	80844.03	69556.99	116526.47	68635.29	117209.82	92456.72	101217.06	51405.383	86439.66	51345.277	84097.516	99359.41	118608.02	50817.812
O94874	UFL1	114941.125	105163.41	108796.99	59483.336	37288.01	99789.81	77829.94	69091.04	80865.81	89680.375	101644.234	76365.016	95530.22	105206.87	91246.36	81839.68	62814.17	58294.414	36078.344	0	21760.344	8990.952	10295.38	131537.0	70949.99	46941.258	26079.982
O94875	SORBS2	15055.469	15971.161	16851.928	7728.8154	0	15921.919	11244.6	14939.771	10264.7705	10770.7705	10225.535	0	0	0	9980.808	0	0	0	0	0	0	0	0	0	0	0	0
O94885	SASH1	123775.48	112412.21	97264.35	69749.21	77547.22	114595.414	89840.234	103351.414	93521.03	96881.92	121079.375	116133.23	124293.59	129168.055	122316.555	32736.047	30014.275	40668.312	82954.164	68349.52	68068.32	43959.13	46666.94	46181.527	71789.88	76511.945	60582.797
O94887	FARP2	54010.94	31622.809	0	0	0	25959.38	9656.812	21307.527	0	0	19455.963	37397.53	27428.773	0	29549.736	0	0	0	0	0	0	0	0	0	0	0	0
O94888	UBXN7	517240.56	561505.7	547548.0	1094763.6	1233911.6	546397.94	787590.56	509509.97	746679.44	347926.6	370459.7	392590.97	322839.34	330093.2	285845.47	460223.72	459196.44	489437.97	710379.56	699263.25	670699.75	471041.53	425495.9	404420.2	270719.97	276294.28	420735.2
O94903	PLPBP	34888.03	62666.008	74990.28	37160.375	40287.53	66131.2	67085.695	44737.742	66857.39	31603.008	60098.65	18131.758	57381.28	39805.914	37248.027	11713.411	26898.328	0	18496.824	8265.759	9139.745	0	0	0	23941.688	15052.874	17623.285
O94905	ERLIN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100570.41	90843.7	76865.66	221548.62	229346.94	186463.22	151055.1	223308.75	157730.95	150966.36	110426.49	161241.98
O94906	PRPF6	270454.62	403260.47	310263.75	656222.2	811062.44	294009.16	583521.7	252075.88	582704.75	326377.75	182265.7	381982.8	305503.75	301269.94	111509.22	283494.06	374684.06	409556.34	616293.2	710956.56	643602.7	402479.0	395141.9	403222.1	288814.88	264610.1	298591.38
O94913	PCF11	700866.7	688660.7	804418.1	1408593.1	1470559.6	751776.2	1042678.9	701949.6	1081487.6	695254.9	593264.9	688127.44	517508.66	575321.6	523597.16	757678.06	816918.0	831203.6	991673.9	1029977.4	1053650.4	499280.84	714830.2	560681.6	415653.53	491629.34	417351.03
O94915	FRYL	345133.6	293919.38	84496.63	292080.7	324249.47	324250.47	320339.25	307180.4	323100.0	193671.88	158347.56	179699.38	206558.03	236793.88	222540.42	0	0	0	66845.016	0	0	48800.516	70668.92	69311.97	42114.273	34332.152	20927.926
O94921	CDK14	28329.14	0	4426.4985	0	0	74785.805	46125.1	61843.355	38377.82	26929.914	0	0	29725.178	3420.457	8574.826	0	0	0	0	0	0	0	0	0	0	0	0
O94925	GLS	56607.67	37804.105	40756.81	45964.766	21199.82	43832.617	39004.305	40120.258	37470.727	35594.406	82712.73	48718.953	38724.08	20821.506	38449.82	135307.34	118488.45	117831.984	71095.42	102900.36	66649.28	105887.92	129417.49	149417.69	190515.84	146297.3	157566.86
O94927	HAUS5	393227.44	394380.22	422172.88	265560.56	285191.4	394378.0	292574.34	431263.97	302139.78	404085.66	367114.88	415539.1	367813.2	462110.38	440919.88	609453.75	722337.2	738248.8	829256.44	684015.75	734767.6	846223.6	984942.25	753460.0	847124.75	833180.0	883790.4
O94941	UBOX5	0	0	0	34081.28	31113.2	0	32336.938	0	30376.812	0	0	0	0	0	0	0	0	0	11422.863	0	9026.687	0	0	0	0	0	0
O94953	KDM4B	79043.7	86051.02	58042.508	82123.89	85087.75	66274.48	65480.82	47635.46	44383.56	23244.2	54743.188	32270.898	24360.0	25131.518	23551.486	0	0	0	0	0	0	0	0	0	0	0	0
O94955	RHOBTB3	0	0	0	0	0	11445.667	8013.072	38263.2	0	0	0	0	0	0	0	4942.6494	0	6261.523	0	0	0	0	0	0	0	0	0
O94964	MTCL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13188.915	0	8888.131	0	13087.508	11350.415	0	0	0	0	0	0
O94966	USP19	59563.18	45577.33	49789.07	35918.547	36437.582	48936.01	44108.746	44747.984	42258.543	46177.004	54951.234	56689.695	66035.81	44190.69	67577.58	129563.24	109531.2	136533.66	178622.08	220602.25	219777.62	149014.92	195618.8	148325.7	206082.4	248007.03	224990.61
O94967	WDR47	0	22705.736	18348.188	0	13976.02	18058.852	20256.986	21617.36	16824.121	22077.139	0	21740.736	18055.723	16858.986	13166.793	20947.34	0	25194.469	235366.67	161792.3	156510.31	38884.48	121543.19	142436.84	95248.81	92913.695	40460.9
O94972	TRIM37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3948.144	0	0	0	5895.8755	0
O94973	AP2A2	1121021.2	1090132.1	1162775.8	525242.4	545548.06	1233720.2	798356.56	1248830.2	760490.0	1365003.6	1225926.1	1261616.8	1343039.0	1506241.2	1481337.2	573561.8	570086.5	708260.56	651538.06	716633.75	762676.9	905944.9	608040.4	844044.4	773265.0	725018.2	799257.5
O94979	SEC31A	129793.06	129164.62	138153.83	72219.76	90484.21	155311.53	103405.37	137207.34	126448.92	176086.42	170456.08	167711.42	183214.03	180329.27	181133.67	67920.28	59280.004	55211.586	20816.986	29423.172	11366.604	41814.477	17698.816	55572.07	121227.016	116177.95	51329.93
